id;formacao_ouvinte;origem_ouvinte;instituicao_ouvinte;laboratorio_ouvinte;data;mes;ano;palestra;palestrante;titulo;responsavel;nacionalidade;origem_palestrante;instituicao_palestrante;ppge;laboratorio_palestrante;formacao_palestrante;tema #1;horario;semana;local
167;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
89;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
108;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
136;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
13;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
109;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
105;Mestrado;PPGE;UFRJ;Limnologia;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
98;PosDoc;PPGE;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
179;PosDoc;PPGE;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
45;Professor;Dept Ecologia;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
175;Mestrado;PPE;UERJ;Peixes;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
177;Mestrado;PPE;UERJ;Peixes;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
3;Mestre;PPGE;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
37;Doutorado;PPGE;UFRJ;Peixes;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
144;Mestrado;PPGE;UFRJ;LECP;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
74;Mestrado;PPGE;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
26;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
130;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
13;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
192;Doutorado;PPGE;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
186;Mestrado;PPGE;UFRJ;Inseto-Planta;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
32;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
43;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
99;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
29;Doutorado;PPGE;UFRJ;LECP;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
53;Mestrado;PPGE;UFRJ;LECP;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
174;Professor;Dept Ecologia;UFRJ;Peixes;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
11;Professor;Externo;NUPEM;Peixes;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
30;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
35;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
107;Mestrado;Externo;UFJF;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
52;PosDoc;PPGE;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
97;Mestrado;Externo;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
154;Professor;Dept Ecologia;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
158;Professor;Faculdade de Educacao;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
33;Doutorado;PPGE;UFRJ;Inseto-Planta;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
182;PosDoc;PPE/COPPE;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
178;Graduacao;IB;UFRJ;Inseto-Planta;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
105;Mestrado;PPGE;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
206;Licenciatura;IB;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
207;Licenciatura;IB;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
55;Doutorado;PPGE;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
185;Doutorado;PPGE;UFRJ;Limnologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
27;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
212;Doutorado;PPGE;UFRJ;Entomologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
106;NA;Externo;UFRJ;Entomologia;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
190;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
191;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
135;Graduacao;IB;UFRJ;NA;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
127;Mestrado;PPGE;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
147;Doutorado;PPGE;UFRJ;Vertebrados;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
49;Graduacao;IB;UFRJ;Inseto-Planta;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
71;Professor;Dept Ecologia;UFRJ;Ecologia Vegetal;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
204;Doutorado;PPGE;UFRJ;Ecologia Vegetal;30;11;2016;10;Eugenia Zandona;A mulher na ciencia ecologia - limitacoes e oportunidades;Gisele Winck;Naturalizada;Externo;UERJ;Sim;Rios e Corregos;Professor;Mulher na Ciencia;16;Quarta;Salao Azul
