"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
246,33,"BRA","Brazil",4,"Amazonas",187,"São Gabriel de Cahoeira",246,"Icana","Distrito","District",NA,NA
247,33,"BRA","Brazil",4,"Amazonas",187,"São Gabriel de Cahoeira",247,"São Felipe","Distrito","District",NA,NA
248,33,"BRA","Brazil",4,"Amazonas",187,"São Gabriel de Cahoeira",248,"São Gabriel da Cachoeira","Distrito","District",NA,NA
249,33,"BRA","Brazil",4,"Amazonas",188,"São Paulo de Olivença",249,"São Paulo de Olivença","Distrito","District",NA,NA
250,33,"BRA","Brazil",4,"Amazonas",188,"São Paulo de Olivença",250,"Santa Rita","Distrito","District",NA,NA
251,33,"BRA","Brazil",4,"Amazonas",189,"São Sebastião do Uatumã",251,"Tabatinga","Distrito","District",NA,NA
252,33,"BRA","Brazil",4,"Amazonas",190,"Santa Isabel do Rio Negro",252,"Santa Isabel do Rio Negro","Distrito","District",NA,NA
253,33,"BRA","Brazil",4,"Amazonas",191,"Santo Antônio do Içá",253,"Santo Antônio do Içá","Distrito","District",NA,NA
254,33,"BRA","Brazil",4,"Amazonas",192,"Silves",254,"Silves","Distrito","District",NA,NA
255,33,"BRA","Brazil",4,"Amazonas",193,"Tabatinga",255,"São Sebastião do Uatumã","Distrito","District",NA,NA
256,33,"BRA","Brazil",4,"Amazonas",194,"Tapauá",256,"Tapauá","Distrito","District",NA,NA
257,33,"BRA","Brazil",4,"Amazonas",195,"Tefé",257,"Tefé","Distrito","District",NA,NA
258,33,"BRA","Brazil",4,"Amazonas",196,"Tonantins",258,"Tonantins","Distrito","District",NA,NA
259,33,"BRA","Brazil",4,"Amazonas",197,"Uarini",259,"Uarini","Distrito","District",NA,NA
260,33,"BRA","Brazil",4,"Amazonas",198,"Urucará",260,"Urucará","Distrito","District",NA,NA
261,33,"BRA","Brazil",4,"Amazonas",199,"Urucurituba",261,"Augusto Montenegro","Distrito","District",NA,NA
262,33,"BRA","Brazil",4,"Amazonas",199,"Urucurituba",262,"Urucurituba","Distrito","District",NA,NA
263,33,"BRA","Brazil",5,"Bahia",200,"Érico Cardoso",263,"Érico Cardoso","Distrito","District",NA,NA
264,33,"BRA","Brazil",5,"Bahia",201,"Água Fria",264,"Água Fria","Distrito","District",NA,NA
265,33,"BRA","Brazil",5,"Bahia",201,"Água Fria",265,"Pataiba","Distrito","District",NA,NA
266,33,"BRA","Brazil",5,"Bahia",202,"Abaíra",266,"Abaíra","Distrito","District",NA,NA
267,33,"BRA","Brazil",5,"Bahia",202,"Abaíra",267,"Catoles","Distrito","District",NA,NA
268,33,"BRA","Brazil",5,"Bahia",203,"Abaré",268,"Abaré","Distrito","District",NA,NA
269,33,"BRA","Brazil",5,"Bahia",203,"Abaré",269,"Ibo","Distrito","District",NA,NA
270,33,"BRA","Brazil",5,"Bahia",204,"Acajutiba",270,"Acajutiba","Distrito","District",NA,NA
271,33,"BRA","Brazil",5,"Bahia",205,"Adustina",271,"Adustina","Distrito","District",NA,NA
272,33,"BRA","Brazil",5,"Bahia",206,"Aiquara",272,"Aiquara","Distrito","District",NA,NA
273,33,"BRA","Brazil",5,"Bahia",207,"Alagoinhas",273,"Alagoinhas","Distrito","District",NA,NA
274,33,"BRA","Brazil",5,"Bahia",207,"Alagoinhas",274,"Boa Uniao","Distrito","District",NA,NA
275,33,"BRA","Brazil",5,"Bahia",207,"Alagoinhas",275,"Riacho da Guia","Distrito","District",NA,NA
276,33,"BRA","Brazil",5,"Bahia",208,"Alcobaca",276,"Alcobaca","Distrito","District",NA,NA
277,33,"BRA","Brazil",5,"Bahia",209,"Almadina",277,"Almadina","Distrito","District",NA,NA
278,33,"BRA","Brazil",5,"Bahia",210,"Amélia Rodrigues",278,"Amélia Rodrigues","Distrito","District",NA,NA
279,33,"BRA","Brazil",5,"Bahia",210,"Amélia Rodrigues",279,"Inhata","Distrito","District",NA,NA
280,33,"BRA","Brazil",5,"Bahia",210,"Amélia Rodrigues",280,"Mata da Alianca","Distrito","District",NA,NA
281,33,"BRA","Brazil",5,"Bahia",211,"América dourada",281,"América dourada","Distrito","District",NA,NA
282,33,"BRA","Brazil",5,"Bahia",211,"América dourada",282,"Belo Campo","Distrito","District",NA,NA
283,33,"BRA","Brazil",5,"Bahia",211,"América dourada",283,"Prevenido","Distrito","District",NA,NA
284,33,"BRA","Brazil",5,"Bahia",211,"América dourada",284,"Soares","Distrito","District",NA,NA
285,33,"BRA","Brazil",5,"Bahia",212,"Amargosa",285,"Amargosa","Distrito","District",NA,NA
286,33,"BRA","Brazil",5,"Bahia",212,"Amargosa",286,"Corta Mao","Distrito","District",NA,NA
287,33,"BRA","Brazil",5,"Bahia",212,"Amargosa",287,"Diogenes Sampaio","Distrito","District",NA,NA
288,33,"BRA","Brazil",5,"Bahia",212,"Amargosa",288,"Itachama","Distrito","District",NA,NA
289,33,"BRA","Brazil",5,"Bahia",213,"Anagé",289,"Anagé","Distrito","District",NA,NA
290,33,"BRA","Brazil",5,"Bahia",213,"Anagé",290,"Coquinhos","Distrito","District",NA,NA
291,33,"BRA","Brazil",5,"Bahia",214,"Andarai",291,"Andarai","Distrito","District",NA,NA
292,33,"BRA","Brazil",5,"Bahia",214,"Andarai",292,"Igatu","Distrito","District",NA,NA
293,33,"BRA","Brazil",5,"Bahia",214,"Andarai",293,"Ubiraita","Distrito","District",NA,NA
294,33,"BRA","Brazil",5,"Bahia",215,"Andorinha",294,"Andorinha","Distrito","District",NA,NA
295,33,"BRA","Brazil",5,"Bahia",215,"Andorinha",295,"Sitio da Barauna","Distrito","District",NA,NA
296,33,"BRA","Brazil",5,"Bahia",215,"Andorinha",296,"Tanquinho do Poco","Distrito","District",NA,NA
297,33,"BRA","Brazil",5,"Bahia",216,"Angical",297,"Angical","Distrito","District",NA,NA
298,33,"BRA","Brazil",5,"Bahia",216,"Angical",298,"Misso de Aricobé","Distrito","District",NA,NA
299,33,"BRA","Brazil",5,"Bahia",217,"Anguera",299,"Anguera","Distrito","District",NA,NA
300,33,"BRA","Brazil",5,"Bahia",218,"Antônio Cardoso",300,"Antônio Cardoso","Distrito","District",NA,NA
301,33,"BRA","Brazil",5,"Bahia",218,"Antônio Cardoso",301,"Poco","Distrito","District",NA,NA
302,33,"BRA","Brazil",5,"Bahia",218,"Antônio Cardoso",302,"Santo Estevao Velho","Distrito","District",NA,NA
303,33,"BRA","Brazil",5,"Bahia",219,"Antônio Gonçalves",303,"Antônio Gonçalves","Distrito","District",NA,NA
304,33,"BRA","Brazil",5,"Bahia",220,"Antas",304,"Antas","Distrito","District",NA,NA
305,33,"BRA","Brazil",5,"Bahia",221,"Aporá",305,"Aporá","Distrito","District",NA,NA
306,33,"BRA","Brazil",5,"Bahia",221,"Aporá",306,"Itamira","Distrito","District",NA,NA
307,33,"BRA","Brazil",5,"Bahia",222,"Apuarema",307,"Apuarema","Distrito","District",NA,NA
308,33,"BRA","Brazil",5,"Bahia",223,"Araças",308,"Araças","Distrito","District",NA,NA
309,33,"BRA","Brazil",5,"Bahia",224,"Aracatu",309,"Aracatu","Distrito","District",NA,NA
310,33,"BRA","Brazil",5,"Bahia",225,"Araci",310,"Araci","Distrito","District",NA,NA
311,33,"BRA","Brazil",5,"Bahia",226,"Aramari",311,"Aramari","Distrito","District",NA,NA
312,33,"BRA","Brazil",5,"Bahia",227,"Arataca",312,"Arataca","Distrito","District",NA,NA
313,33,"BRA","Brazil",5,"Bahia",227,"Arataca",313,"Itatingui","Distrito","District",NA,NA
314,33,"BRA","Brazil",5,"Bahia",228,"Aratuípe",314,"Maragogipinho","Distrito","District",NA,NA
315,33,"BRA","Brazil",5,"Bahia",229,"Aratuipe",315,"Aratuípe","Distrito","District",NA,NA
316,33,"BRA","Brazil",5,"Bahia",230,"Aurelino Leal",316,"Aurelino Leal","Distrito","District",NA,NA
317,33,"BRA","Brazil",5,"Bahia",230,"Aurelino Leal",317,"Laje do Banco","Distrito","District",NA,NA
318,33,"BRA","Brazil",5,"Bahia",230,"Aurelino Leal",318,"Poco Central","Distrito","District",NA,NA
319,33,"BRA","Brazil",5,"Bahia",231,"Baianópolis",319,"Baianópolis","Distrito","District",NA,NA
320,33,"BRA","Brazil",5,"Bahia",231,"Baianópolis",320,"Varzeas","Distrito","District",NA,NA
321,33,"BRA","Brazil",5,"Bahia",232,"Baixa Grande",321,"Baixa Grande","Distrito","District",NA,NA
322,33,"BRA","Brazil",5,"Bahia",233,"Banzaê",322,"Banzaê","Distrito","District",NA,NA
323,33,"BRA","Brazil",5,"Bahia",234,"Barra da Choça",323,"Barra do Choca","Distrito","District",NA,NA
324,33,"BRA","Brazil",5,"Bahia",235,"Barra da Estiva",324,"Barra da Estiva","Distrito","District",NA,NA
325,33,"BRA","Brazil",5,"Bahia",235,"Barra da Estiva",325,"Triunfo do Sincora","Distrito","District",NA,NA
326,33,"BRA","Brazil",5,"Bahia",236,"Barra do Mendes",326,"Barra do Mendes","Distrito","District",NA,NA
327,33,"BRA","Brazil",5,"Bahia",236,"Barra do Mendes",327,"Minas do Espirito Santo","Distrito","District",NA,NA
328,33,"BRA","Brazil",5,"Bahia",237,"Barra do Rocha",328,"Barra do Rocha","Distrito","District",NA,NA
329,33,"BRA","Brazil",5,"Bahia",238,"Barra",329,"Barra","Distrito","District",NA,NA
330,33,"BRA","Brazil",5,"Bahia",238,"Barra",330,"Ibiraba","Distrito","District",NA,NA
331,33,"BRA","Brazil",5,"Bahia",238,"Barra",331,"Igarite","Distrito","District",NA,NA
332,33,"BRA","Brazil",5,"Bahia",239,"Barreiras",332,"Barreiras","Distrito","District",NA,NA
333,33,"BRA","Brazil",5,"Bahia",239,"Barreiras",333,"Luis Eduardo Magalhaes","Distrito","District",NA,NA
334,33,"BRA","Brazil",5,"Bahia",240,"Barro Alto",334,"Barro Alto","Distrito","District",NA,NA
335,33,"BRA","Brazil",5,"Bahia",240,"Barro Alto",335,"Lagoa do Boi","Distrito","District",NA,NA
336,33,"BRA","Brazil",5,"Bahia",240,"Barro Alto",336,"Lagoa Funda","Distrito","District",NA,NA
337,33,"BRA","Brazil",5,"Bahia",241,"Barro Preto",337,"Governador Lomanto Junior","Distrito","District",NA,NA
338,33,"BRA","Brazil",5,"Bahia",242,"Belmonte",338,"Belmonte","Distrito","District",NA,NA
339,33,"BRA","Brazil",5,"Bahia",242,"Belmonte",339,"Boca do Corrego","Distrito","District",NA,NA
340,33,"BRA","Brazil",5,"Bahia",242,"Belmonte",340,"Mogiquicaba","Distrito","District",NA,NA
341,33,"BRA","Brazil",5,"Bahia",243,"Belo Campo",341,"Belo Campo","Distrito","District",NA,NA
342,33,"BRA","Brazil",5,"Bahia",244,"Biritinga",342,"Biritinga","Distrito","District",NA,NA
343,33,"BRA","Brazil",5,"Bahia",245,"Boa Nova",343,"Boa Nova","Distrito","District",NA,NA
344,33,"BRA","Brazil",5,"Bahia",246,"Boa Vista do Tupim",344,"Boa Vista do Tupim","Distrito","District",NA,NA
345,33,"BRA","Brazil",5,"Bahia",246,"Boa Vista do Tupim",345,"Brejo Novo","Distrito","District",NA,NA
346,33,"BRA","Brazil",5,"Bahia",247,"Bom Jesus da Lapa",346,"Bom Jesus da Lapa","Distrito","District",NA,NA
347,33,"BRA","Brazil",5,"Bahia",248,"Bom Jesus da Serra",347,"Agua Bela","Distrito","District",NA,NA
348,33,"BRA","Brazil",5,"Bahia",248,"Bom Jesus da Serra",348,"Bom Jesus da Serra","Distrito","District",NA,NA
349,33,"BRA","Brazil",5,"Bahia",249,"Boninal",349,"Bastiao","Distrito","District",NA,NA
350,33,"BRA","Brazil",5,"Bahia",249,"Boninal",350,"Boninal","Distrito","District",NA,NA
351,33,"BRA","Brazil",5,"Bahia",250,"Bonito",351,"Bonito","Distrito","District",NA,NA
352,33,"BRA","Brazil",5,"Bahia",251,"Boquira",352,"Boquira","Distrito","District",NA,NA
353,33,"BRA","Brazil",5,"Bahia",251,"Boquira",353,"Bucuituba","Distrito","District",NA,NA
354,33,"BRA","Brazil",5,"Bahia",252,"Botuporã",354,"Botuporã","Distrito","District",NA,NA
355,33,"BRA","Brazil",5,"Bahia",253,"Brejões",355,"Brejões","Distrito","District",NA,NA
356,33,"BRA","Brazil",5,"Bahia",254,"Brejolândia",356,"Brejolândia","Distrito","District",NA,NA
357,33,"BRA","Brazil",5,"Bahia",255,"Brotas de Macaúbas",357,"Brotas de Macaúbas","Distrito","District",NA,NA
358,33,"BRA","Brazil",5,"Bahia",255,"Brotas de Macaúbas",358,"Ouricuri do Ouro","Distrito","District",NA,NA
359,33,"BRA","Brazil",5,"Bahia",255,"Brotas de Macaúbas",359,"Saudavel","Distrito","District",NA,NA
360,33,"BRA","Brazil",5,"Bahia",256,"Brumado",360,"Brumado","Distrito","District",NA,NA
361,33,"BRA","Brazil",5,"Bahia",256,"Brumado",361,"Cristalândia","Distrito","District",NA,NA
362,33,"BRA","Brazil",5,"Bahia",256,"Brumado",362,"Itaquarai","Distrito","District",NA,NA
363,33,"BRA","Brazil",5,"Bahia",256,"Brumado",363,"Ubiracaba","Distrito","District",NA,NA
364,33,"BRA","Brazil",5,"Bahia",257,"Buerarema",364,"Buerarema","Distrito","District",NA,NA
365,33,"BRA","Brazil",5,"Bahia",258,"Buritirama",365,"Buritirama","Distrito","District",NA,NA
366,33,"BRA","Brazil",5,"Bahia",259,"Cândido Sales",366,"Cândido Sales","Distrito","District",NA,NA
367,33,"BRA","Brazil",5,"Bahia",259,"Cândido Sales",367,"Lagoa Grande","Distrito","District",NA,NA
368,33,"BRA","Brazil",5,"Bahia",259,"Cândido Sales",368,"Quaracu","Distrito","District",NA,NA
369,33,"BRA","Brazil",5,"Bahia",260,"Caém",369,"Caém","Distrito","District",NA,NA
370,33,"BRA","Brazil",5,"Bahia",261,"Caatiba",370,"Caatiba","Distrito","District",NA,NA
371,33,"BRA","Brazil",5,"Bahia",262,"Cabaceiras do Paraguaçu",371,"Cabaceiras do Paraguaçu","Distrito","District",NA,NA
372,33,"BRA","Brazil",5,"Bahia",262,"Cabaceiras do Paraguaçu",372,"Geolandia","Distrito","District",NA,NA
373,33,"BRA","Brazil",5,"Bahia",263,"Cícero Dantas",373,"Cícero Dantas","Distrito","District",NA,NA
374,33,"BRA","Brazil",5,"Bahia",263,"Cícero Dantas",374,"São João da Fortaleza","Distrito","District",NA,NA
375,33,"BRA","Brazil",5,"Bahia",264,"Cachoeira",375,"Belem da Cachoeira","Distrito","District",NA,NA
376,33,"BRA","Brazil",5,"Bahia",264,"Cachoeira",376,"Cachoeira","Distrito","District",NA,NA
377,33,"BRA","Brazil",5,"Bahia",264,"Cachoeira",377,"Santiago do Iguape","Distrito","District",NA,NA
378,33,"BRA","Brazil",5,"Bahia",265,"Caculé",378,"Caculé","Distrito","District",NA,NA
379,33,"BRA","Brazil",5,"Bahia",266,"Caetanos",379,"Alegre","Distrito","District",NA,NA
380,33,"BRA","Brazil",5,"Bahia",266,"Caetanos",380,"Caetanos","Distrito","District",NA,NA
381,33,"BRA","Brazil",5,"Bahia",266,"Caetanos",381,"Caldeirao","Distrito","District",NA,NA
382,33,"BRA","Brazil",5,"Bahia",267,"Caetité",382,"Brejinho das Ametistas","Distrito","District",NA,NA
383,33,"BRA","Brazil",5,"Bahia",267,"Caetité",383,"Caetité","Distrito","District",NA,NA
384,33,"BRA","Brazil",5,"Bahia",267,"Caetité",384,"Caldeiras","Distrito","District",NA,NA
385,33,"BRA","Brazil",5,"Bahia",267,"Caetité",385,"Maniacu","Distrito","District",NA,NA
386,33,"BRA","Brazil",5,"Bahia",267,"Caetité",386,"Pajeu do Vento","Distrito","District",NA,NA
387,33,"BRA","Brazil",5,"Bahia",268,"Cafarnaum",387,"Cafarnaum","Distrito","District",NA,NA
388,33,"BRA","Brazil",5,"Bahia",268,"Cafarnaum",388,"Canal","Distrito","District",NA,NA
389,33,"BRA","Brazil",5,"Bahia",269,"Cairu",389,"Cairu","Distrito","District",NA,NA
390,33,"BRA","Brazil",5,"Bahia",269,"Cairu",390,"Galeao","Distrito","District",NA,NA
391,33,"BRA","Brazil",5,"Bahia",269,"Cairu",391,"Gamboa","Distrito","District",NA,NA
392,33,"BRA","Brazil",5,"Bahia",269,"Cairu",392,"Velha Boipeba","Distrito","District",NA,NA
393,33,"BRA","Brazil",5,"Bahia",270,"Caldeirão Grande",393,"Caldeirão Grande","Distrito","District",NA,NA
394,33,"BRA","Brazil",5,"Bahia",271,"Camaçari",394,"Abrantes","Distrito","District",NA,NA
395,33,"BRA","Brazil",5,"Bahia",271,"Camaçari",395,"Camaçari","Distrito","District",NA,NA
396,33,"BRA","Brazil",5,"Bahia",271,"Camaçari",396,"Monte Gordo","Distrito","District",NA,NA
397,33,"BRA","Brazil",5,"Bahia",272,"Camacan",397,"Camacan","Distrito","District",NA,NA
398,33,"BRA","Brazil",5,"Bahia",272,"Camacan",398,"São João do Panelinha","Distrito","District",NA,NA
399,33,"BRA","Brazil",5,"Bahia",273,"Camamu",399,"Barcelos do Sul","Distrito","District",NA,NA
400,33,"BRA","Brazil",5,"Bahia",273,"Camamu",400,"Camamu","Distrito","District",NA,NA
401,33,"BRA","Brazil",5,"Bahia",273,"Camamu",401,"Tapuia","Distrito","District",NA,NA
402,33,"BRA","Brazil",5,"Bahia",274,"Campo Alegre de Lourdes",402,"Campo Alegre de Lourdes","Distrito","District",NA,NA
403,33,"BRA","Brazil",5,"Bahia",274,"Campo Alegre de Lourdes",403,"Peixe","Distrito","District",NA,NA
404,33,"BRA","Brazil",5,"Bahia",275,"Campo Formoso",404,"Campo Formoso","Distrito","District",NA,NA
405,33,"BRA","Brazil",5,"Bahia",276,"Canápolis",405,"Canápolis","Distrito","District",NA,NA
406,33,"BRA","Brazil",5,"Bahia",277,"Canarana",406,"Canarana","Distrito","District",NA,NA
407,33,"BRA","Brazil",5,"Bahia",277,"Canarana",407,"Paz de Salobro","Distrito","District",NA,NA
408,33,"BRA","Brazil",5,"Bahia",278,"Canavieiras",408,"Canavieiras","Distrito","District",NA,NA
409,33,"BRA","Brazil",5,"Bahia",278,"Canavieiras",409,"Ouricana","Distrito","District",NA,NA
410,33,"BRA","Brazil",5,"Bahia",278,"Canavieiras",410,"Poxim do Sul","Distrito","District",NA,NA
411,33,"BRA","Brazil",5,"Bahia",279,"Candeal",411,"Candeal","Distrito","District",NA,NA
412,33,"BRA","Brazil",5,"Bahia",280,"Candeias",412,"Candeias","Distrito","District",NA,NA
413,33,"BRA","Brazil",5,"Bahia",281,"Candiba",413,"Candiba","Distrito","District",NA,NA
414,33,"BRA","Brazil",5,"Bahia",281,"Candiba",414,"Piles","Distrito","District",NA,NA
415,33,"BRA","Brazil",5,"Bahia",282,"Cansanção",415,"Cansanção","Distrito","District",NA,NA
416,33,"BRA","Brazil",5,"Bahia",283,"Canudos",416,"Bedengo","Distrito","District",NA,NA
417,33,"BRA","Brazil",5,"Bahia",283,"Canudos",417,"Canudos","Distrito","District",NA,NA
418,33,"BRA","Brazil",5,"Bahia",284,"Capela do Alto Alegre",418,"Capela do Alto Alegre","Distrito","District",NA,NA
419,33,"BRA","Brazil",5,"Bahia",285,"Capim Grosso",419,"Capim Grosso","Distrito","District",NA,NA
420,33,"BRA","Brazil",5,"Bahia",286,"Caraíbas",420,"Caraíbas","Distrito","District",NA,NA
421,33,"BRA","Brazil",5,"Bahia",287,"Caravelas",421,"Caravelas","Distrito","District",NA,NA
422,33,"BRA","Brazil",5,"Bahia",287,"Caravelas",422,"Juerana","Distrito","District",NA,NA
423,33,"BRA","Brazil",5,"Bahia",287,"Caravelas",423,"Ponta da Areia","Distrito","District",NA,NA
424,33,"BRA","Brazil",5,"Bahia",287,"Caravelas",424,"Santo Antonio de Barcelona","Distrito","District",NA,NA
425,33,"BRA","Brazil",5,"Bahia",288,"Cardeal da Silva",425,"Cardeal da Silva","Distrito","District",NA,NA
426,33,"BRA","Brazil",5,"Bahia",289,"Carinhanha",426,"Barra da Parateca","Distrito","District",NA,NA
427,33,"BRA","Brazil",5,"Bahia",289,"Carinhanha",427,"Carinhanha","Distrito","District",NA,NA
428,33,"BRA","Brazil",5,"Bahia",290,"Casa Nova",428,"Bem-Bom","Distrito","District",NA,NA
429,33,"BRA","Brazil",5,"Bahia",290,"Casa Nova",429,"Casa Nova","Distrito","District",NA,NA
430,33,"BRA","Brazil",5,"Bahia",290,"Casa Nova",430,"Luis Viana","Distrito","District",NA,NA
431,33,"BRA","Brazil",5,"Bahia",290,"Casa Nova",431,"Pau A Pique","Distrito","District",NA,NA
432,33,"BRA","Brazil",5,"Bahia",290,"Casa Nova",432,"Sobrado","Distrito","District",NA,NA
433,33,"BRA","Brazil",5,"Bahia",291,"Castro Alves",433,"Castro Alves","Distrito","District",NA,NA
434,33,"BRA","Brazil",5,"Bahia",291,"Castro Alves",434,"Crussai","Distrito","District",NA,NA
435,33,"BRA","Brazil",5,"Bahia",291,"Castro Alves",435,"Petim","Distrito","District",NA,NA
436,33,"BRA","Brazil",5,"Bahia",291,"Castro Alves",436,"Sitio do Meio","Distrito","District",NA,NA
437,33,"BRA","Brazil",5,"Bahia",292,"Catolândia",437,"Catolândia","Distrito","District",NA,NA
438,33,"BRA","Brazil",5,"Bahia",293,"Catu",438,"Bela Flor","Distrito","District",NA,NA
439,33,"BRA","Brazil",5,"Bahia",293,"Catu",439,"Catu","Distrito","District",NA,NA
440,33,"BRA","Brazil",5,"Bahia",293,"Catu",440,"Sítio Novo","Distrito","District",NA,NA
441,33,"BRA","Brazil",5,"Bahia",294,"Caturama",441,"Caturama","Distrito","District",NA,NA
442,33,"BRA","Brazil",5,"Bahia",295,"Central",442,"Central","Distrito","District",NA,NA
443,33,"BRA","Brazil",5,"Bahia",296,"Chorrochó",443,"Chorrochó","Distrito","District",NA,NA
444,33,"BRA","Brazil",5,"Bahia",297,"Cipó",444,"Cipó","Distrito","District",NA,NA
445,33,"BRA","Brazil",5,"Bahia",298,"Coaraci",445,"Coaraci","Distrito","District",NA,NA
446,33,"BRA","Brazil",5,"Bahia",298,"Coaraci",446,"Itamotinga","Distrito","District",NA,NA
447,33,"BRA","Brazil",5,"Bahia",298,"Coaraci",447,"São Roque","Distrito","District",NA,NA
448,33,"BRA","Brazil",5,"Bahia",299,"Cocos",448,"Cocos","Distrito","District",NA,NA
449,33,"BRA","Brazil",5,"Bahia",300,"Conceição da Feira",449,"Conceição da Feira","Distrito","District",NA,NA
450,33,"BRA","Brazil",5,"Bahia",301,"Conceição do Almeida",450,"Conceicao do Almeida","Distrito","District",NA,NA
451,33,"BRA","Brazil",5,"Bahia",301,"Conceição do Almeida",451,"Rio da dona","Distrito","District",NA,NA
452,33,"BRA","Brazil",5,"Bahia",302,"Conceição do Coité",452,"Bandiacu","Distrito","District",NA,NA
453,33,"BRA","Brazil",5,"Bahia",302,"Conceição do Coité",453,"Conceição do Coité","Distrito","District",NA,NA
454,33,"BRA","Brazil",5,"Bahia",302,"Conceição do Coité",454,"Joazeiro","Distrito","District",NA,NA
455,33,"BRA","Brazil",5,"Bahia",302,"Conceição do Coité",455,"Salgadalia","Distrito","District",NA,NA
456,33,"BRA","Brazil",5,"Bahia",303,"Conceição do Jacuípe",456,"Conceição do Jacuípe","Distrito","District",NA,NA
457,33,"BRA","Brazil",5,"Bahia",304,"Conceicao do Almeida",457,"Comercio","Distrito","District",NA,NA
458,33,"BRA","Brazil",5,"Bahia",305,"Condeúba",458,"Alegre","Distrito","District",NA,NA
459,33,"BRA","Brazil",5,"Bahia",305,"Condeúba",459,"Condeúba","Distrito","District",NA,NA
460,33,"BRA","Brazil",5,"Bahia",306,"Conde",460,"Conde","Distrito","District",NA,NA
